studnr_a;result;cohort;cohort_blok;cohort_jaar;vooropl_type;profiel;vooropl_profiel;w1_prac;w2_prac;w3_prac;w4_prac;w5_prac;w6_prac;w1_quiz;w2_quiz;w3_quiz;w4_quiz;w5_quiz;w6_quiz;w7_oefen_toets;Category_total;CorrectUnassigned;IncorrectUnassigned;W1_MMLAttemps;W1_MMLMastery;W2_MMLAttemps;W2_MMLMastery;W3_MMLAttemps;W3_MMLMastery;W4_MMLAttemps;W4_MMLMastery;W5_MMLAttemps;W5_MMLMastery;W6_MMLAttemps;W6_MMLMastery;W8_MMLAttemps;W8_MMLMastery;Course;complete;Hoursviewed
708599;7;14151;14151;2014;1;1;11;1;1;1;1;1;1;8,89;5;7;7;0;6,54;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
708616;8,5;14151;14151;2014;1;4;14;1;1;1;1;1;1;8,89;5;6,5;8;0;3,85;0;0;220;0;53;100;140;100;112;100;83;100;73;100;104;100;9;100; ; ; 
708634;6;14151;14151;2014;3;3;33;1;1;1;1;1;1;10;10;7,5;8,5;40;7,69;0;0;220;0;37;100;117;100;148;100;72;100;108;100;152;100;12;100; ; ; 
708649;4;14151;14151;2014;1;2;12;1;1;1;1;1;1;8,89;7;3,96;6,5;0;6,92;0;0;225;0;38;100;168;100;88;100;31;100;37;100;54;100;5;100; ; ; 
708650;4,5;14151;14151;2014;3;9;39;1;1;1;1;1;1;10;5;5,5;5;0;2,31;0;0;220;0;66;100;116;100;64;100;23;100;32;100;64;100;5;100; ; ; 
708685;6;14151;14151;2014;3;3;33;1;1;1;1;1;1;8,89;5;5,5;2;0;7,31;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
708719;0;14151;14151;2014;1;4;14;1;1;1;1;1;1;8,89;8;8;5,5;0;9,23;0;0;200;0;28;100;80;96,2962963;64;100;57;100;46;100;73;93,33333333;0;0; ; ; 
708732;4;14151;14151;2014;3;9;39;1;1;1;1;1;1;7,78;5;9;0;70;0;0;0;179;12;44;77,77777778;97;94,44444444;93;97,6744186;28;100;36;100;49;75,55555556;0;0; ; ; 
708761;8;14151;14151;2014;2;4;24;1;1;1;1;1;1;7,78;6;9;8;0;7,05;0;0;220;0;22;100;108;100;107;100;62;100;55;100;97;100;9;100; ; ; 
708764;0;14151;14151;2014;1;2;12;1;1;1;1;1;1;8,89;7;7,5;9;0;8,08;0;0;218;0;52;100;91;100;114;95,34883721;73;100;79;100;63;100;6;100; ; ; 
708766;9;14151;14151;2014;1;6;16;0;0;0;0;0;0;7,78;8;8;5,5;50;7,05;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
708799;4;14151;14151;2014;3;2;32;1;1;1;1;1;0;10;6;4,36;3;0;6,92;0;0;208;8;40;77,77777778;147;100;126;100;88;100;101;100;167;100;7;100; ; ; 
708830;9;14151;14151;2014;4;0;40;1;1;1;1;1;1;8,89;6;8;0;0;3,46;0;0;160;13;46;100;100;100;88;97,6744186;35;68,18181818;8;34,7826087;71;80;0;0; ; ; 
708857;4;14151;14151;2014;5;0;50;0;0;0;0;0;0;6,67;7;5,5;1;10;7,82;0;0;197;12;32;94,44444444;125;100;102;95,34883721;86;95,45454545;48;86,95652174;116;97,77777778;13;100; ; ; 
708860;10;14151;14151;2014;3;5;35;1;1;1;1;1;1;8,89;8;9;9,5;0;8,59;0;0;195;7;0;0;140;100;152;100;92;100;69;100;100;100;15;100; ; ; 
708861;10;14151;14151;2014;1;5;15;1;1;1;1;1;1;7,78;7;5,5;7;0;8,59;0;0;56;2;25;100;44;40,74074074;10;4,651162791;8;9,090909091;0;0;45;31,11111111;0;0; ; ; 
708874;8,5;14151;14151;2014;3;7;37;1;1;1;1;1;1;7,78;7;0;0;0;7,05;0;0;159;4;42;100;104;100;54;100;33;100;31;91,30434783;6;11,11111111;0;0; ; ; 
708877;0;14151;14151;2014;6;0;60;1;1;1;1;0;1;8,89;3;3,07;0;0;4,23;0;0;59;2;49;77,77777778;34;27,77777778;84;67,44186047;11;13,63636364;0;0;0;0;0;0; ; ; 
708886;3,5;14152;14152;2014;1;6;16;1;1;1;1;1;0;7,78;9;5,36;2,5;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
708900;6;14151;14151;2014;3;2;32;1;1;1;1;1;1;7,78;7;8,5;8,5;0;6,92;0;0;161;2;32;77,77777778;136;100;90;100;37;77,27272727;9;34,7826087;47;60;0;0; ; ; 
708915;8;14151;14151;2014;3;3;33;1;1;1;1;1;1;6,67;6;6,71;6,5;40;5,64;0;0;225;0;52;100;98;100;95;100;58;100;76;100;98;100;9;100; ; ; 
708936;8;14151;14151;2014;1;6;16;1;1;1;1;1;1;7,78;5;8;0;40;0;0;0;220;0;45;100;92;100;85;100;59;100;39;100;96;100;14;100; ; ; 
708940;8,5;14151;14151;2014;1;6;16;1;1;1;1;1;1;10;7;7;4,5;0;7,82;0;0;184;5;41;88,88888889;105;100;101;100;66;100;47;95,65217391;60;71,11111111;0;0; ; ; 
708988;5,5;14151;14151;2014;3;3;33;1;1;1;1;1;1;6,67;8;6;4;0;6,67;0;0;220;1;36;100;93;100;86;100;43;100;38;100;101;100;5;100; ; ; 
708989;0;14151; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
709012;4;14151;14151;2014;2;4;24;1;1;1;1;1;0;7,78;1;3,43;0;0;2,44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; 
709018;9,5;14151;14151;2014;1;2;12;0;0;0;0;1;1;8,89;8;7;7;90;8,97;0;0;219;1;30;100;81;100;93;100;37;100;59;100;100;100;10;100; ; ; 
709039;4;14151;14151;2014;1;2;12;1;1;1;1;1;1;3,33;5;2,86;4,5;0;4,23;0;0;211;7;52;100;109;100;114;100;72;100;70;91,30434783;161;100;9;100; ; ; 
709049;4;14152;14152;2014;4;0;40;1;1;1;1;1;0;5,56;2;5,36;3;0;4,62;0;0;205;0;22;100;103;100;66;100;71;100;27;100;61;100;0;0; ; ; 
709055;4;14151;14151;2014;1;6;16;1;1;1;1;1;1;5,56;6;3,5;6,5;0;3,08;0;0;128;5;42;88,88888889;132;96,2962963;115;100;81;77,27272727;3;8,695652174;3;6,666666667;0;0; ; ; 
709061;4,5;14151;14151;2014;2;3;23;1;1;1;1;1;1;10;4;3,71;7,5;0;7,05;0;0;220;0;51;100;106;100;78;100;57;100;51;100;96;100;7;100; ; ; 
709099;7,5;14151;14151;2014;1;2;12;1;1;1;1;1;1;7,78;8;8,86;8,5;0;10;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
709107;8,5;14151;14151;2014;1;1;11;1;1;1;1;1;1;7,78;10;8,5;0;40;6,92;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
709116;5,5;14151;14151;2014;1;2;12;1;1;1;1;1;1;10;6;7;7,5;0;7,05;0;0;220;0;30;100;111;100;105;100;50;100;59;100;78;100;7;100; ; ; 
709169;9,5;14151;14151;2014;3;2;32;1;1;1;1;1;1;6,67;8;5,21;6,5;0;9,36;0;0;213;12;44;100;108;100;104;100;66;100;45;100;126;100;6;100; ; ; 
709174;10;14151;14151;2014;3;3;33;1;1;1;1;1;1;5,56;6;8;7,5;0;9,36;0;0;224;1;34;100;119;100;69;100;43;100;69;100;83;100;14;100; ; ; 
709190;5;14151;14151;2014;1;2;12;1;1;1;1;1;1;8,89;8;7,36;6,5;0;6,92;0;0;220;0;34;100;99;100;72;100;55;100;40;100;99;100;10;100; ; ; 
709229;6,5;14152;14152;2014;1;4;14;1;1;1;1;1;0;8,89;5;4,36;2,5;0;8,85;0;0;209;1;60;100;92;100;84;100;34;100;37;100;60;100;12;100; ; ; 
709287;7,3;14151;14151;2014;3;9;39;1;1;1;1;1;1;10;9;5,36;9;60;8,59;0;0;219;1;51;100;163;100;64;100;57;100;72;100;94;100;9;100; ; ; 
709361;8,5;14151;14151;2014;1;1;11;1;1;1;1;1;0;8,89;9;7;8;0;8,59;0;0;225;0;46;100;107;100;118;100;59;100;71;100;100;100;8;100; ; ; 
709372;8,5;14151;14151;2014;3;2;32;1;1;1;1;1;1;8,89;8;6,5;6;0;8,59;0;0;224;1;44;100;117;100;70;100;41;100;54;100;116;100;9;100; ; ; 
709390;9,5;14151;14151;2014;1;2;12;1;1;1;1;1;1;7,78;7;5,36;4,5;0;8,08;0;0;196;6;50;100;108;100;85;100;72;100;63;100;92;93,33333333;0;0; ; ; 
709421;4;14151;14151;2014;3;2;32;1;1;1;1;1;1;6,67;3;4;0;0;8,46;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
709441;0;14151; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
709443;8,5;14151;14151;2014;2;4;24;1;1;1;1;1;1;7,78;5;7;0;0;6,54;0;0;220;0;48;100;127;100;184;100;115;100;117;100;197;100;14;100; ; ; 
709453;10;14151;14151;2014;3;3;33;1;1;1;1;1;1;7,78;8;8;9,5;0;9,62;0;0;216;0;28;77,77777778;108;100;84;100;61;100;57;100;86;88,88888889;11;100; ; ; 
709470;10;14152;14152;2014;3;7;37;1;1;1;1;1;0;5,56;6;6;3,5;0;0;0;0;137;0;71;100;119;100;105;100;76;100;0;0;0;0;0;0; ; ; 
709489;0;14151; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
709520;7,5;14151;14151;2014;3;9;39;1;1;1;1;1;1;7,78;9;9,36;7,5;0;8,46;0;0;225;0;47;100;87;100;54;100;34;100;34;100;87;100;5;100; ; ; 
709532;10;14151;14151;2014;2;4;24;1;1;1;1;1;1;10;9;7;9,5;0;8,72;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
709560;10;14151;14151;2014;1;4;14;1;1;1;1;1;1;10;7;8,21;7,5;0;8,08;0;0;202;12;36;94,44444444;114;100;108;100;63;95,45454545;69;95,65217391;159;93,33333333;17;100; ; ; 
709571;4;14151;14151;2014;1;5;15;1;1;1;1;1;1;8,89;3;7,5;7,5;0;6,67;0;0;223;0;34;88,88888889;99;100;96;100;52;100;66;100;109;100;9;100; ; ; 
709615;2,5;14151;14151;2014;4;0;40;1;1;1;1;1;1;0;0;5,5;6;0;0;0;0;211;8;35;94,44444444;87;100;55;100;47;100;35;100;80;100;5;100; ; ; 
709619;0;14151;14151;2014;1;2;12;1;1;1;1;0;0;7,78;9;5;6,5;10;7,31;0;0;164;5;24;100;86;96,2962963;86;100;52;100;46;100;29;24,44444444;0;0; ; ; 
709626;4;14151;14151;2014;1;5;15;0;0;0;0;1;0;8,89;7;3,07;7;10;4,62;0;0;210;6;23;77,77777778;93;100;77;100;23;100;31;100;51;100;5;100; ; ; 
709649;5;14151;14151;2014;1;6;16;1;1;1;1;1;1;10;0;9;8;0;5,51;0;0;225;0;35;100;105;100;82;100;35;100;47;100;112;100;10;100; ; ; 
709701;10;14151;14151;2014;4;0;40;1;1;1;1;1;1;8,89;10;9;8;0;9,74;0;0;219;1;32;100;81;100;55;100;41;100;35;100;62;100;5;100; ; ; 
709706;9,5;14151;14151;2014;1;4;14;1;1;1;1;1;1;8,89;0;8,5;6,5;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
709721;0;14151;14151;2014;5;0;50;1;1;1;1;1;0;7,78;9;4;9,5;0;3,85;0;0;221;0;47;100;173;100;218;100;198;100;83;100;308;100;32;100; ; ; 
709742;10;14151;14151;2014;6;0;60;1;1;1;1;1;1;6,67;5;6;0;0;7,69;0;0;220;1;37;77,77777778;114;100;145;100;86;100;69;100;154;100;7;100; ; ; 
709753;10;14151;14151;2014;3;9;39;1;1;1;1;1;1;6,67;10;10;10;0;9,36;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
709799;10;14151;14151;2014;1;3;13;1;1;1;1;1;1;8,89;10;9;8,5;0;9,36;0;0;216;0;28;77,77777778;92;100;77;100;64;100;51;100;101;100;8;100; ; ; 
709848;6,5;14152;14152;2014;2;4;24;1;1;1;0;1;0;7,78;4;7,46;4;0;4,74;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
709869;10;14151;14151;2014;3;2;32;1;1;1;1;1;1;7,78;9;6,5;4;0;9,62;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
709899;4;14151;14151;2014;1;6;16;1;1;1;1;1;1;7,78;7;8;9;0;3,97;0;0;220;0;44;100;116;100;76;100;22;100;25;100;75;100;5;100; ; ; 
709954;8,5;14151;14151;2014;1;3;13;1;1;1;1;1;1;8,89;8;7,71;4,5;100;5,51;0;0;224;1;31;100;89;100;76;100;57;100;38;100;73;100;10;100; ; ; 
709991;4;14151;14151;2014;1;2;12;1;1;1;1;1;1;8,89;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; 
710069;0;14151;14151;2014;1;2;12;1;1;1;0;0;0;8,89;8;3,86;3,5;0;3,33;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
710078;4;14151;14151;2014;1;6;16;0;0;0;0;0;0;8,89;7;5;7,5;10;5,13;0;0;212;4;30;77,77777778;104;100;85;100;46;100;36;100;95;100;10;100; ; ; 
710108;8;14151;14151;2014;1;2;12;1;1;1;1;1;1;7,78;7;5,5;7,5;0;5,13;0;0;225;0;41;100;134;100;151;100;70;100;53;100;120;100;7;100; ; ; 
710139;9,5;14151;14151;2014;1;5;15;1;1;1;1;1;1;7,78;9;9;7;0;9,23;0;0;225;0;45;100;123;100;93;100;59;100;64;100;118;100;9;100; ; ; 
710234;0;14151;14151;2014;3;3;33;1;0;0;0;0;0;7,78;5;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
710258;4;14151;14151;2014;3;9;39;0;0;0;0;0;0;7,78;4;10;9;10;0;0;0;199;10;50;77,77777778;149;100;263;100;115;100;158;100;197;91,11111111;5;100; ; ; 
710270;4;14151;14151;2014;3;3;33;1;1;1;1;1;1;6,67;4;4,18;0;0;0;0;0;130;3;49;100;68;100;43;100;11;45,45454545;12;34,7826087;0;0;0;0; ; ; 
710277;4;14151;14151;2014;2;3;23;1;1;1;1;0;0;5,56;5;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
710288;0;14151;14151;2014;3;9;39;0;0;0;0;0;0;6,67;0;0;0;0;0;0;0;13;1;46;77,77777778;0;0;0;0;0;0;0;0;0;0;0;0; ; ; 
710301;4;14152;14152;2014;3;9;39;1;1;1;1;0;0;5,56;1;3,36;8,5;0;7,31;0;0;204;1;62;100;102;100;58;100;28;100;51;100;58;100;0;0; ; ; 
710336;4;14152;14152;2014;1;4;14;1;1;1;1;1;0;8,89;3;8,21;2;0;7,05;0;0;205;0;50;100;87;100;49;100;27;100;38;100;57;100;0;0; ; ; 
710406;0;14151;14151;2014;1;2;12;1;1;1;1;1;0;5,56;10;8,5;8,5;0;0;0;0;80;2;59;100;126;100;25;23,25581395;0;0;0;0;0;0;0;0; ; ; 
710427;5;14151;14151;2014;1;4;14;1;1;1;1;1;1;10;6;4,71;0;60;0;0;0;220;5;44;100;121;100;89;100;44;100;37;100;70;100;5;100; ; ; 
710452;4;14151;14151;2014;1;2;12;1;1;1;1;1;1;8,89;8;9;8;0;5,51;0;0;220;0;41;100;157;100;137;100;73;100;78;100;136;100;11;100; ; ; 
710453;10;14151;14151;2014;1;5;15;1;1;1;1;1;1;8,89;8;3,96;8;0;4,74;0;0;216;2;54;88,88888889;106;100;60;100;25;100;30;100;70;100;7;100; ; ; 
710465;2,2;14151;14151;2014;1;2;12;1;1;0;1;1;0;5,56;4;4,71;6;0;6,54;0;0;170;3;37;88,88888889;116;92,59259259;71;67,44186047;26;40,90909091;34;100;71;95,55555556;6;60; ; ; 
710471;0;14151;14151;2014;3;2;32;1;1;1;0;0;0;8,89;4;5;0;0;0;0;0;42;6;38;77,77777778;38;22,22222222;81;51,1627907;0;0;0;0;0;0;0;0; ; ; 
710478;7,8;14151;14151;2014;1;1;11;1;1;1;1;1;1;10;8;6,5;5;0;9,36;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
710495;0;14152;14152;2014;1;2;12;1;1;0;0;1;0;7,78;4;2,86;7;0;0;0;0;202;2;38;94,44444444;97;100;45;97,6744186;29;100;44;100;59;100;1;20; ; ; 
710509;10;14151;14151;2014;1;1;11;1;1;1;1;1;1;0;0;0;0;0;0;0;0;218;0;39;100;165;100;112;100;71;100;82;100;135;95,55555556;18;100; ; ; 
710520;7,5;14151;14151;2014;1;6;16;1;1;1;1;1;1;8,89;7;7,5;7,5;0;4,74;0;0;218;0;39;100;165;100;112;100;71;100;82;100;135;95,55555556;18;100; ; ; 
710567;4;14151;14151;2014;6;0;60;1;1;1;1;1;1;6,67;2;4,5;5;0;3,97;0;0;195;7;0;0;140;100;152;100;92;100;69;100;100;100;15;100; ; ; 
710599;10;14151;14151;2014;3;3;33;1;1;1;1;1;1;8,89;9;8;6;0;9,36;0;0;216;0;29;77,77777778;84;100;100;100;30;100;32;100;77;100;5;100; ; ; 
710641;0;14152;14152;2014;6;0;60;1;1;1;1;0;0;7,78;0;3,36;9;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
710651;5,5;14151;14151;2014;3;2;32;1;1;1;1;1;1;8,89;5;5,5;3;0;5,51;0;0;220;0;45;100;110;100;73;100;33;100;42;100;68;100;6;100; ; ; 
710653;9;14151;14151;2014;1;5;15;1;1;1;1;1;1;7,78;8;6;3,5;0;8,59;0;0;220;0;41;100;113;100;74;100;34;100;57;100;70;100;7;100; ; ; 
710659;4;14152;14152;2014;3;2;32;1;1;1;0;0;0;6,67;5;4,86;8;0;0;0;0;112;24;26;100;82;100;49;100;31;95,45454545;0;0;0;0;0;0; ; ; 
710669;4;14151;14151;2014;1;2;12;1;1;1;1;1;0;10;8;9;8;0;6,92;0;0;61;7;22;77,77777778;18;18,51851852;20;18,60465116;24;31,81818182;59;86,95652174;28;20;0;0; ; ; 
710783;4,5;14151;14151;2014;1;5;15;1;1;1;1;1;1;7,78;6;4,5;7,5;0;4,87;0;0;169;1;44;100;99;100;91;100;38;100;16;52,17391304;34;46,66666667;0;0; ; ; 
710787;10;14151;14151;2014;3;3;33;1;1;1;1;1;1;8,89;6;6;9;0;9,36;0;0;215;3;27;100;92;100;91;97,6744186;45;100;43;100;73;86,66666667;7;100; ; ; 
710795;10;14151;14151;2014;1;2;12;1;1;1;1;1;1;8,89;0;9;0;0;0;0;0;122;0;33;100;79;100;55;79,06976744;28;72,72727273;0;0;0;0;0;0; ; ; 
710812;10;14151;14151;2014;1;2;12;1;1;0;1;1;1;0;7;6;7,5;0;0;0;0;141;6;35;100;105;100;64;74,41860465;39;31,81818182;49;100;21;28,88888889;0;0; ; ; 
710817;4;14151;14151;2014;8;0;80;1;1;1;1;1;1;6,67;4;5;3;0;7,44;0;0;217;3;31;100;86;100;115;100;68;100;61;100;140;100;14;100; ; ; 
710829;8,5;14151;14151;2014;1;5;15;1;1;1;1;1;1;6,67;7;0;7;0;4,62;0;0;220;4;80;100;139;98,14814815;210;100;95;100;64;100;126;100;10;100; ; ; 
710890;4;14152;14152;2014;6;0;60;1;1;1;1;1;0;5,56;3;4,61;5,5;0;6,28;0;0;205;0;38;100;74;100;52;100;22;100;26;100;66;100;0;0; ; ; 
710897;0;14151;14151;2014;1;5;15;1;1;1;1;1;1;7,78;8;6,21;8;0;6,15;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
710918;0;14152;14152;2014;3;9;39;1;1;0;0;0;0;6,67;1;3,71;0;0;0;0;0;148;24;48;100;80;100;63;95,34883721;23;86,36363636;26;69,56521739;27;53,33333333;0;0; ; ; 
710922;4;14151;14151;2014;1;5;15;1;1;1;1;1;1;6,67;0;4,71;9;0;6,15;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
710951;7;14151;14151;2014;1;2;12;1;1;1;1;1;1;8,89;9;0;3;0;0;0;0;203;5;37;100;144;100;158;100;120;86,36363636;84;82,60869565;152;100;13;100; ; ; 
711022;0;14152;14152;2014;1;5;15;1;1;1;1;1;0;8,89;5;6;6;0;10;0;0;187;0;32;100;102;100;64;100;33;100;38;100;55;60;0;0; ; ; 
711045;10;14151;14151;2014;1;1;11;1;1;1;1;1;1;8,89;10;7,71;9,5;0;8,46;0;0;225;0;34;100;84;100;57;100;31;100;52;100;95;100;6;100; ; ; 
711058;9,5;14151; ; ; ; ; ;1;1;1;1;1;1;10;6;10;10;0;9,62;0;0;225;0;37;100;98;100;83;100;50;100;55;100;107;100;10;100; ; ; 
711086;9;14151;14151;2014;2;1;21;1;1;1;1;1;1;7,78;0;5;7,5;0;8,08;0;0;225;0;53;100;122;100;111;100;95;100;50;100;76;100;7;100; ; ; 
711095;7,5;14151;14151;2014;1;2;12;1;1;1;1;1;1;8,89;5;7,5;6;70;9,23;0;0;225;0;81;100;151;100;132;100;78;100;61;100;161;100;11;100; ; ; 
711100;5,5;14151;14151;2014;3;3;33;1;0;0;0;0;0;0;0;0;0;0;10;0;0;209;6;33;77,77777778;84;100;57;100;40;100;34;95,65217391;69;100;6;100; ; ; 
711111;4;14151;14151;2014;1;2;12;1;1;1;1;1;1;8,89;9;6,5;10;0;0;0;0;100;3;46;100;123;100;48;69,76744186;1;4,545454545;0;0;0;0;0;0; ; ; 
711118;5,7;14151;14151;2014;2;6;26;1;1;1;1;1;1;7,78;5;5,5;4,5;0;5,51;0;0;63;4;28;77,77777778;48;59,25925926;50;48,8372093;0;0;0;0;0;0;0;0; ; ; 
711135;8;14151;14151;2014;3;9;39;1;1;1;1;1;1;10;6;5,5;10;0;9,74;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
711148;7,5;14151;14151;2014;3;3;33;1;1;1;1;1;0;8,89;7;5,86;7,5;0;8,85;0;0;201;14;50;88,88888889;94;96,2962963;93;100;74;100;61;100;87;100;7;100; ; ; 
711215;4;14152;14152;2014;3;3;33;1;1;1;1;0;0;3,33;7;1,93;0;0;0;0;0;105;7;31;77,77777778;110;100;62;100;1;4,545454545;0;0;0;0;0;0; ; ; 
711235;9,5;14151;14151;2014;1;6;16;1;1;1;1;1;1;7,78;5;6,5;4;0;8,59;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
711244;0;14151;14151;2014;3;3;33;1;1;1;1;1;1;8,89;6;7,5;8,5;0;4,74;0;0;219;1;34;100;136;100;114;100;51;100;47;100;70;100;5;100; ; ; 
711278;8;14151;14151;2014;3;9;39;1;1;1;1;1;1;8,89;10;9;10;0;9,62;0;0;225;0;35;100;137;100;180;100;77;100;67;100;163;100;10;100; ; ; 
711300;7,5;14151;14151;2014;1;2;12;1;1;1;1;1;1;10;7;6;2,5;0;6,54;0;0;220;0;37;100;125;100;82;100;113;100;60;100;134;100;15;100; ; ; 
711306;4,5;14151;14151;2014;1;2;12;1;1;1;1;1;1;7,78;5;7,5;2,5;40;2,69;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
711312;0;14151;14151;2014;3;3;33;1;1;1;1;1;1;10;9;8;7;0;6,92;0;0;175;0;41;100;71;100;75;100;31;100;38;100;21;33,33333333;0;0; ; ; 
711426;2,5;14151;14151;2014;3;9;39;1;1;1;1;1;1;5,56;9;8;0;70;0;0;0;191;0;45;100;100;100;96;100;74;100;47;100;69;68,88888889;0;0; ; ; 
711469;0;14151;14151;2014;1;5;15;1;1;0;0;0;0;7,78;0;0;0;0;0;0;0;155;1;59;100;187;100;142;100;24;100;37;82,60869565;0;0;0;0; ; ; 
711551;9,5;14151;14151;2014;3;9;39;1;1;1;1;1;1;10;5;8,5;8,5;80;7,05;0;0;216;0;31;77,77777778;116;100;71;100;24;100;34;100;62;100;5;100; ; ; 
711559;10;14151;14151;2014;3;7;37;1;1;1;1;1;1;7,78;7;6;5;0;6,54;0;0;211;1;31;77,77777778;109;100;97;100;81;100;49;95,65217391;123;100;10;100; ; ; 
711618;9,5;14151;14151;2014;1;2;12;1;1;1;1;1;1;7,78;6;8;9,5;0;9,36;0;0;217;0;41;100;127;100;81;100;58;100;34;100;78;100;5;100; ; ; 
711675;0;14151;14151;2014;3;9;39;1;1;1;1;1;1;7,78;7;5;4;0;3,85;0;0;219;0;34;100;108;100;119;100;65;100;67;95,65217391;107;100;7;100; ; ; 
711803;10;14151;14151;2014;3;3;33;1;1;1;1;1;1;8,89;0;10;0;0;9,36;0;0;224;1;26;100;86;100;70;100;54;100;54;100;91;100;9;100; ; ; 
711831;9;14151;14151;2014;1;6;16;1;1;1;1;1;1;6,67;10;4;8;0;5,51;0;0;223;0;34;88,88888889;99;100;96;100;52;100;66;100;109;100;9;100; ; ; 
711858;9;14151;14151;2014;1;6;16;0;0;0;0;0;0;8,89;4;5,21;4,5;10;4,74;0;0;213;10;36;88,88888889;141;100;226;100;156;100;108;100;211;100;9;100; ; ; 
711880;7;14151;14151;2014;3;9;39;1;1;1;1;1;1;7,78;5;4,75;9;40;7,69;0;0;213;1;37;100;93;100;96;100;57;100;64;100;115;97,77777778;10;100; ; ; 
711901;9;14151;14151;2014;3;3;33;1;1;1;1;1;1;8,89;7;7,5;9;0;9,62;0;0;215;0;43;72,22222222;105;100;81;100;36;100;35;100;83;100;5;100; ; ; 
711903;9,5;14151;14151;2014;1;2;12;1;1;1;1;1;1;7,78;3;4,46;7;40;0;0;0;213;1;38;100;123;100;113;100;85;100;48;100;159;100;16;100; ; ; 
711941;4;14151;14151;2014;3;2;32;0;0;0;0;1;0;7,78;3;5;6,5;50;4,23;0;0;166;10;54;100;113;98,14814815;103;97,6744186;56;77,27272727;53;100;51;40;0;0; ; ; 
711970;9;14151;14151;2014;1;2;12;1;1;1;1;1;1;7,78;9;0;7;0;6,92;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
711980;9;14151;14151;2014;2;2;22;1;1;1;1;1;1;8,89;10;7;0;0;0;0;0;158;1;38;88,88888889;0;0;61;76,74418605;51;100;39;100;70;100;8;100; ; ; 
711993;10;14151;14151;2014;1;2;12;1;1;1;1;1;0;10;9;0;0;0;0;0;0;12;0;7;27,77777778;5;9,259259259;0;0;0;0;0;0;2;4,444444444;0;0; ; ; 
711999;8,5;14151;14151;2014;1;5;15;1;1;1;1;1;1;10;7;7,5;8;0;5,38;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
712006;10;14151;14151;2014;1;2;12;1;1;1;1;1;1;5,56;7;7;5;0;5,13;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
712027;8,5;14151;14151;2014;1;2;12;1;1;1;1;1;1;10;6;7,86;7,5;0;4,74;0;0;220;3;32;100;96;100;70;100;62;100;76;100;109;95,55555556;9;100; ; ; 
712103;10;14151;14151;2014;3;9;39;1;1;1;1;1;1;8,89;7;8,5;5,5;0;7,05;0;0;217;1;44;100;113;100;101;100;70;100;54;100;101;95,55555556;19;100; ; ; 
