studnr_a,Cijfer,cohort,cohort_blok,vooropl_type,profiel,vooropl_profiel,w1_prac,w2_prac,w3_prac,w4_prac,w5_prac,w6_prac,w1_quiz,w2_quiz,w3_quiz,w4_quiz,w5_quiz,w6_quiz,w7_oefen_toets,Category_total,CorrectUnassigned,IncorrectUnassigned,W1_MMLAttemps,W1_MMLMastery,W2_MMLAttemps,W2_MMLMastery,W3_MMLAttemps,W3_MMLMastery,W4_MMLAttemps,W4_MMLMastery,W5_MMLAttemps,W5_MMLMastery,W6_MMLAttemps,W6_MMLMastery,W8_MMLAttemps,W8_MMLMastery,Course,complete,Hoursviewed
714222,6.5,14151,14151,1,2,12,1,1,1,1,1,1,8.89,7,10,8.5,0,0,0,0, , , , , , , , , , , , , , , , , , , 
715025,6.5,14151,14151,1,2,12,1,1,1,1,1,1,10,1,5,8,0,4.23,0,0,225,0,51,100,116,100,122,100,111,100,87,100,142,100,15,100, , , 
716537,6.5,14151,14151,3,3,33,1,1,1,1,1,1,8.89,7,6.86,9.5,60,5.51,0,0,220,0,50,100,139,100,174,100,74,100,99,100,172,100,6,100, , , 
716794,6.5,14152,14152,1,4,14,1,1,1,1,1,0,10,7,6.71,7,0,3.85,0,0, , , , , , , , , , , , , , , , , , , 
668938,6.6,1314,1314,3,9,39,0,0,0,0,0,0,5,3.25,5,2.57,3,0,0,2.89,247,3,72,100,191,100,304,100,19,100,135,100,132,100, , ,Java Essential Training,3.96,0.41
679226,6.6,1314,1314,1,2,12,0,0,0,0,0,0,5,0,2,3.33,6,0,0,2.51, , , , , , , , , , , , , , , , ,Java Essential Training,19,1.47
688892,6.6,1314,1314,1,6,16,0,0,0,0,0,0,7,2.88,5,0.67,1,0,0,2.54,250,0,54,100,159,100,161,100,6,100,53,100,44,100, , ,Java Essential Training,52.14,0.77
691134,6.6,1314,1314,1,4,14,0,0,0,0,0,0,2,4.63,5,4.33,3,0,0,2.92,115,135,43,100,153,100,145,100,21,100,105,100,59,100, , , , , 
685555,6.7,1314,1314,1,4,14,0,0,0,0,0,0,3,3.25,6,1.67,3,0,0,2.6,76,169,61,100,153,100,87,100,10,100,207,100,99,97, , , , , 
685954,6.7,1314,1314,1,5,15,0,0,0,0,0,0,3,3.5,4,4,6,0,0,3.15,180,70,84,100,126,100,342,100,31,100,121,100,98,100, , , , , 
692960,6.7,1314,1314,1,1,11,0,0,0,0,0,0,2,5,3,0,3,0,0,2,217,31,59,100,209,100,206,100,26,100,90,100,50,100, , , , , 
696330,6.7,1314,1314,1,5,15,0,0,0,0,0,0,1,3.25,5,3.33,3.9,0,0,2.54,198,25,43,88,141,68,377,95,49,100,213,100,115,100, , , , , 
699000,6.7,1314,1314,3,9,39,0,0,0,0,0,0,5,3.75,6,5.33,6,0,0,4.01,77,170,65,100,76,100,75,100,14,100,55,100,41,100, , , , , 
699360,6.7,1314,1314,1,2,12,0,0,0,0,0,0,0,6.5,3,2,4,0,0,2.38,241,6,55,100,131,100,186,100,16,100,113,100,94,100, , ,Java Essential Training,29.79,2.64
682138,6.8,1314,1314,1,2,12,0,0,0,0,0,0,1,2.38,7,0,5,0,0,2.37,45,122,57,92,127,100,125,100,6,100,42,24,0,0, , , , , 
689006,6.8,1314,1314,1,2,12,0,0,0,0,0,0,4,3.63,3,0,3,0,0,2.1, , , , , , , , , , , , , , , , , , , 
690454,6.8,1314,1314,1,4,14,0,0,0,0,0,0,2,0,6,3.33,2,0,0,2.05,11,239,63,100,138,100,114,100,7,100,72,100,37,100, , , , , 
691075,6.8,1314,1314,1,2,12,0,0,0,0,0,0,3,2.38,7,3.67,4,0,0,3.08,112,134,64,88,154,100,209,100,9,100,68,100,54,100, , ,Java Essential Training,70.75,0.81
706894,6.8,14151,14151,3,3,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,192,1,33,77.77777778,93,100,81,100,46,100,19,65.2173913,60,66.66666667,14,100, , , 
665121,6.9,1314,1314,1,2,12,0,0,0,0,0,0,4,4,7,0,5,0,0,3.98, , , , , , , , , , , , , , , , ,Java Essential Training,21.69,1.68
668359,6.9,1314,1314,1,5,15,0,0,0,0,0,0,4,1.5,4,0,4,0,0,2.08,250,0,52,100,117,100,174,100,21,100,104,100,107,100, , , , , 
689306,6.9,1314,1314,1,3,13,0,0,0,0,0,0,3,2.75,5,0,0,0,0,1.65,154,94,50,100,148,100,254,100,38,100,95,100,54,100, , ,Java Essential Training,1.4,0.1
695599,6.9,1314,1314,2,1,21,0,0,0,0,0,0,3,2.63,5,2.9,6,0,0,3,114,136,58,100,201,100,389,100,20,100,124,100,83,100, , ,Java Essential Training,24.09,2.21
636685,7,14151,14151,1,2,12,1,1,1,1,1,1,8.89,8,5.5,7.5,0,4.23,0,0,210,3,42,77.77777778,146,100,114,100,72,100,76,100,158,93.33333333,32,100, , , 
657383,7,14152,14152,1,2,12,1,1,1,0,0,0,6.67,5,7,7.5,0,9.23,0,0,3,1,0,0,0,0,2,2.325581395,13,13.63636364,0,0,0,0,0,0, , , 
671387,7,14152,14152,1,2,12,1,1,1,1,1,0,6.67,10,4.86,7,0,9.23,0,0,187,0,51,100,107,100,79,100,30,100,58,100,50,60,0,0, , , 
672071,7,1314,1314,3,9,39,0,0,0,0,0,0,2,0,0,5.33,6,0,0,2.05, , , , , , , , , , , , , , , , ,Java Essential Training,4.7,0.54
683677,7,1314,1314,1,4,14,0,0,0,0,0,0,5,5.75,8,3.67,4,0,0,4.06,228,20,53,100,146,100,189,100,10,100,108,100,72,100, , , , , 
683959,7,1314,1314,1,2,12,0,0,0,0,0,0,4,0,5,8,1,0,0,2.77,247,3,68,100,135,100,175,100,29,100,181,100,119,100, , ,Java Essential Training,11.5,0.83
687753,7,1314,1314,3,3,33,0,0,0,0,0,0,0,3.88,7,0.33,3,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , 
691460,7,1314,1314,3,2,32,0,0,0,0,0,0,6,5.75,0,3.67,3,0,0,2.83,238,6,37,88,173,100,299,100,20,100,242,100,116,100, , , , , 
692680,7,1314,1314,2,2,22,0,0,0,0,0,0,2,1.5,6,5.9,6,0,0,3.29,216,32,46,92,120,100,352,100,29,100,87,100,111,100, , , , , 
695862,7,1314, , , , ,0,0,0,0,0,0,5,6,9,0,3,0,0,3.54, , , , , , , , , , , , , , , , ,Java Essential Training,3.23,0.4
696401,7,14151,14151,1,4,14,1,1,1,1,1,1,4.44,7,5,0,0,4.87,0,0, , , , , , , , , , , , , , , , , , , 
697889,7,1314,1314,1,6,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0.31,148,14,37,84,112,100,101,60,28,100,47,51,13,20, , ,Java Advanced Training,0,0.03
703009,7,14151,14151,5,0,50,1,1,1,1,1,1,6.67,1,5,1,0,7.69,0,0,196,13,48,94.44444444,134,100,88,100,64,100,39,86.95652174,79,91.11111111,9,100, , , 
703054,7,14151,14151,1,1,11,0,0,0,0,1,1,7.78,8,10,7,80,9.36,0,0,221,0,39,77.77777778,85,100,70,100,44,100,37,100,77,100,5,100, , , 
703476,7,14151,14151,1,5,15,0,0,0,0,0,0,8.89,5,6,6.5,10,4.23,0,0,215,3,44,88.88888889,121,100,102,100,45,100,40,100,98,100,5,100, , , 
704404,7,14151,14151,3,2,32,1,1,1,1,1,0,10,10,8.5,8,0,8.46,0,0,213,1,37,100,94,100,136,100,84,100,72,100,130,100,8,100, , , 
704441,7,14151,14151,3,9,39,1,1,1,1,1,1,10,8,6,7.5,60,8.46,0,0,196,1,26,77.77777778,89,100,71,100,46,81.81818182,17,34.7826087,104,100,8,100, , , 
708599,7,14151,14151,1,1,11,1,1,1,1,1,1,8.89,5,7,7,0,6.54,0,0, , , , , , , , , , , , , , , , , , , 
710951,7,14151,14151,1,2,12,1,1,1,1,1,1,8.89,9,0,3,0,0,0,0,203,5,37,100,144,100,158,100,120,86.36363636,84,82.60869565,152,100,13,100, , , 
711880,7,14151,14151,3,9,39,1,1,1,1,1,1,7.78,5,4.75,9,40,7.69,0,0,213,1,37,100,93,100,96,100,57,100,64,100,115,97.77777778,10,100, , , 
714245,7,14151,14151,2,1,21,1,1,1,1,1,1,10,7,5.5,8.5,0,4.74,0,0,220,0,44,100,178,100,97,100,43,100,47,100,89,100,5,100, , , 
714949,7,14151,14151,3,9,39,1,1,1,1,1,1,0,0,8,8,0,0,0,0,220,0,53,100,209,100,196,100,59,100,84,100,115,100,12,100, , , 
715578,7,14151,14151,1,2,12,1,1,1,1,1,1,8.89,8,7,4,0,8.46,0,0,224,0,40,94.44444444,101,100,101,100,56,100,61,100,125,100,13,100, , , 
715636,7,14151,14151,1,5,15,1,1,1,1,1,1,6.67,6,5,0,0,5.38,0,0, , , , , , , , , , , , , , , , , , , 
715855,7,14151,14151,3,9,39,1,1,1,1,1,1,10,6,5.57,0,40,8.46,0,0,220,0,29,100,120,100,115,100,69,100,78,100,162,100,15,100, , , 
718027,7,14151,14151,1,2,12,1,1,1,1,1,1,8.89,6,6.5,6,70,4.74,0,0,220,0,43,100,110,100,112,100,102,100,80,100,140,100,9,100, , , 
674910,7.1,1314,1314,3,5,35,0,0,0,0,0,0,7,6,8,4,7,0,0,4.92,250,0,37,100,129,100,491,100,78,100,191,100,145,100, , ,Java Essential Training,1.25,0.26
688489,7.1,1314,1314,1,4,14,0,0,0,0,0,0,5,2.63,3,4,5,0,0,3.02, , , , , , , , , , , , , , , , ,Java Advanced Training,0,0.01
696038,7.1,1314,1314,1,4,14,0,0,0,0,0,0,1,3,2,0.33,4,25,0,5.44,92,155,66,88,175,100,409,100,34,100,202,100,155,100, , ,Java Essential Training,9.74,0.69
696737,7.1,1314,1314,3,2,32,0,0,0,0,0,0,2,1.13,5,1,9,0,0,2.79,190,40,27,28,188,100,268,100,12,100,179,100,60,100, , , , , 
698321,7.1,1314,1314,1,5,15,0,0,0,0,0,0,5,6,0,1,6,0,0,2.77,87,127,57,100,124,100,131,100,6,100,64,100,0,0, , , , , 
688756,7.2,1314,1314,1,2,12,0,0,0,0,0,0,5,2.88,7,1,3.9,0,0,3.04,214,35,41,100,95,100,167,100,9,100,95,100,43,100, , , , , 
715375,7.2,14151,14151,1,5,15,1,1,1,1,1,1,7.78,7,4.5,6,0,0,0,0, , , , , , , , , , , , , , , , , , , 
687686,7.3,1314,1314,3,6,36,0,0,0,0,0,0,3,4.88,6,4,4,0,0,3.37,246,0,46,88,122,100,86,100,7,100,82,100,48,100, , , , , 
687775,7.3,1314,1314,1,6,16,0,0,0,0,0,0,9,4,9,6.33,7,0,0,5.44,250,0,40,100,108,100,238,100,51,100,143,100,164,100, , , , , 
694816,7.3,14151,14151,3,2,32,1,1,1,1,1,0,8.89,9,0,8.5,0,0,0,0,131,3,33,77.77777778,81,100,97,100,30,100,1,4.347826087,0,0,0,0, , , 
708481,7.3,14151,14151,3,3,33,1,1,1,1,1,1,7.78,4,0,8.5,0,9.23,0,0,128,20,18,77.77777778,70,100,43,100,22,100,18,65.2173913,0,0,0,0, , , 
709287,7.3,14151,14151,3,9,39,1,1,1,1,1,1,10,9,5.36,9,60,8.59,0,0,219,1,51,100,163,100,64,100,57,100,72,100,94,100,9,100, , , 
715579,7.3,14151,14151,1,2,12,1,1,1,1,1,1,7.78,7,6.71,9,0,5,0,0,225,0,44,100,119,100,119,100,48,100,41,100,52,100,7,100, , , 
680318,7.4,1314,1314,3,7,37,0,0,0,0,0,0,5,5,9,6,5,0,0,4.62,194,54,37,100,152,100,467,100,49,100,165,100,150,100, , , , , 
685322,7.4,1314,1314,3,9,39,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.05, , , , , , , , , , , , , , , , , , , 
687865,7.4,1314,1314,1,2,12,0,0,0,0,0,0,4,3.13,4,4.33,4,0,0,2.99,250,0,64,100,148,100,276,100,35,100,126,100,117,100, , , , , 
659614,7.5,1314,1314,1,5,15,0,0,0,0,0,0,1,3.63,3,3.33,4,0,0,2.3,108,138,81,100,129,100,213,100,11,100,58,100,62,100, , , , , 
673539,7.5,1314,1314,1,2,12,0,0,0,0,0,0,7,5.75,5,3.33,6,0,0,4.17,250,0,39,100,130,100,409,100,23,100,125,100,101,100, , , , , 
682207,7.5,14151,14151,3,9,39,1,1,1,1,1,1,10,8,4.36,9.5,0,4.49,0,0,225,0,42,100,87,100,79,100,54,100,64,100,78,100,16,100, , , 
688198,7.5,14151,14151,3,2,32,1,1,1,1,1,1,10,8,5.5,7.5,0,8.46,0,0,220,0,34,100,114,100,96,100,69,100,61,100,136,100,8,100, , , 
688996,7.5,1314,1314,1,5,15,0,0,0,0,0,0,4,7.75,5,0,8,0,0,3.81,215,35,57,100,106,100,344,100,9,100,137,100,166,100, , ,Java Essential Training,0,0.02
689033,7.5,1314,1314,2,2,22,0,0,0,0,0,0,0,0,10,0,5,0,0,3.46,0,234,91,100,95,100,85,100,14,100,60,100,20,54, , , , , 
695010,7.5,1314,1314,3,2,32,0,0,0,0,0,0,6,7.5,7,2.33,4,0,0,4.13,204,46,50,100,162,100,119,100,24,100,192,100,94,100, , , , , 
695863,7.5,1314,1314,1,6,16,0,0,0,0,0,0,6,5.63,0,2.33,0,0,0,2.15,250,0,52,100,141,100,246,100,26,100,140,100,94,100, , ,Java Essential Training,21.89,1.91
696131,7.5,1314,1314,3,9,39,0,0,0,0,0,0,4,3.5,0,0,0,0,0,1.15,154,39,32,84,220,85,178,100,18,50,129,100,73,100, , , , , 
696156,7.5,14151,14151,3,9,39,1,1,1,1,1,1,8.89,4,5,8,0,6.28,0,0, , , , , , , , , , , , , , , , , , , 
699859,7.5,14152,14152,3,2,32,1,1,1,1,1,0,8.89,6,4,4.5,0,5.51,0,0, , , , , , , , , , , , , , , , , , , 
700937,7.5,14151,14151,1,5,15,1,1,1,1,1,1,10,9,4.5,8.5,0,6.28,0,0,216,0,20,77.77777778,65,100,63,100,29,100,33,100,62,100,5,100, , , 
701188,7.5,14151,14151,3,3,33,1,1,1,1,1,0,7.78,8,6.21,2,0,0,0,0,55,1,32,77.77777778,74,77.77777778,0,0,0,0,0,0,0,0,0,0, , , 
702312,7.5,14151,14151,1,2,12,1,1,1,1,1,1,6.67,8,4,9,0,7.31,0,0,219,1,50,100,159,100,147,100,93,100,68,100,178,100,12,100, , , 
702695,7.5,14151,14151,1,2,12,1,1,1,1,1,1,10,6,8.71,8,0,7.05,0,0,223,1,47,100,136,100,89,100,46,100,56,100,98,100,16,100, , , 
703116,7.5,14151,14151,1,5,15,1,1,1,1,1,1,2.22,3,6.5,5,0,1.67,0,0,216,1,26,77.77777778,125,100,169,100,140,100,80,100,116,100,13,100, , , 
703238,7.5,14151,14151,3,3,33,1,1,1,1,1,1,5.56,9,8,6,40,5.77,0,0,218,2,62,100,127,100,94,100,61,100,68,100,117,100,13,100, , , 
704299,7.5,14151,14151,3,3,33,1,1,1,1,1,1,7.78,8,7,8.5,0,7.95,0,0,217,1,33,88.88888889,94,100,86,100,74,100,72,100,92,100,5,100, , , 
705973,7.5,14151,14151,1,6,16,0,0,0,0,1,1,7.78,6,7.5,6,10,8.59,0,0,188,14,32,77.77777778,96,94.44444444,90,88.37209302,53,95.45454545,52,95.65217391,105,93.33333333,13,100, , , 
707960,7.5,14151,14151,5,0,50,1,1,1,1,1,1,8.89,8,6.86,10,0,0,0,0, , , , , , , , , , , , , , , , , , , 
707971,7.5,14151,14151,1,2,12,1,1,1,1,1,1,10,9,8.25,9,0,8.85,0,0, , , , , , , , , , , , , , , , , , , 
708064,7.5,14151,14151,3,2,32,1,1,1,1,1,1,8.89,7,7,10,0,9.36,0,0,173,0,33,100,106,100,92,100,46,100,36,91.30434783,33,33.33333333,0,0, , , 
708403,7.5,14151,14151,1,2,12,1,1,1,1,1,1,8.89,6,9,4,0,6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , 
709099,7.5,14151,14151,1,2,12,1,1,1,1,1,1,7.78,8,8.86,8.5,0,10,0,0, , , , , , , , , , , , , , , , , , , 
709520,7.5,14151,14151,3,9,39,1,1,1,1,1,1,7.78,9,9.36,7.5,0,8.46,0,0,225,0,47,100,87,100,54,100,34,100,34,100,87,100,5,100, , , 
710520,7.5,14151,14151,1,6,16,1,1,1,1,1,1,8.89,7,7.5,7.5,0,4.74,0,0,218,0,39,100,165,100,112,100,71,100,82,100,135,95.55555556,18,100, , , 
711095,7.5,14151,14151,1,2,12,1,1,1,1,1,1,8.89,5,7.5,6,70,9.23,0,0,225,0,81,100,151,100,132,100,78,100,61,100,161,100,11,100, , , 
711148,7.5,14151,14151,3,3,33,1,1,1,1,1,0,8.89,7,5.86,7.5,0,8.85,0,0,201,14,50,88.88888889,94,96.2962963,93,100,74,100,61,100,87,100,7,100, , , 
711300,7.5,14151,14151,1,2,12,1,1,1,1,1,1,10,7,6,2.5,0,6.54,0,0,220,0,37,100,125,100,82,100,113,100,60,100,134,100,15,100, , , 
712415,7.5,14151,14151,3,9,39,1,1,1,1,1,1,10,5,8.5,9,60,7.82,0,0,225,0,33,100,122,100,88,100,31,100,48,100,95,100,9,100, , , 
712812,7.5,14151,14151,1,2,12,1,1,1,1,1,1,6.67,7,9.5,8,0,6.15,0,0, , , , , , , , , , , , , , , , , , , 
714393,7.5,14151,14151,4,0,40,1,1,1,1,1,1,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , 
715148,7.5,14151,14151,1,4,14,1,1,1,1,1,1,10,7,9.5,4.5,0,8.85,0,0, , , , , , , , , , , , , , , , , , , 
721651,7.5,14151,14151,1,6,16,1,1,1,1,1,1,7.78,8,6.5,8,0,5.51,0,0,225,0,60,100,118,100,110,100,70,100,69,100,141,100,9,100, , , 
722542,7.5,14151,14151,3,7,37,1,1,1,1,1,1,7.78,8,5.5,3,0,4.62,0,0,216,2,58,88.88888889,133,100,110,100,100,100,80,100,153,100,10,100, , , 
669253,7.6,1314,1314,1,2,12,0,0,0,0,0,0,0,3.38,5,0,2,30,0,6.21,46,204,47,100,124,100,89,100,8,100,69,100,48,100, , , , , 
692540,7.6,1314,1314,3,3,33,0,0,0,0,0,0,2,4.63,0,0.33,2,0,0,2.39,112,136,54,100,164,100,240,100,9,100,66,100,41,100, , , , , 
698723,7.6,1314,1314,2,2,22,0,0,0,0,0,0,0,7.25,6,4.33,6,0,0,3.63,181,64,44,100,99,100,151,100,36,100,187,100,88,100, , ,Java Essential Training,0,0.02
634279,7.7,1314,1314,3,7,37,0,0,0,0,0,0,0,2.63,0,2.67,4,0,0,1.43,173,74,67,88,185,100,222,100,34,100,78,100,132,100, , , , , 
681197,7.7,1314,1314,1,2,12,0,0,0,0,0,0,4,0,8,4,5,0,0,3.23,176,74,49,100,124,100,260,100,14,100,55,100,49,100, , , , , 
627322,7.8,1314,1314,1,6,16,0,0,0,0,0,0,0,2.5,5,0,3,0,0,1.62,84,166,48,100,82,100,126,100,14,100,82,100,55,100, , , , , 
690314,7.8,1314,1314,1,2,12,0,0,0,0,0,0,1,6,4,2.33,5,0,0,2.82,250,0,37,100,114,100,266,100,33,100,117,100,89,100, , , , , 
699516,7.8,1314,1314,2,2,22,0,0,0,0,0,0,1,3.75,5,3,9,0,0,3.35,10,153,0,0,5,5,325,100,34,100,69,100,79,97, , , , , 
710478,7.8,14151,14151,1,1,11,1,1,1,1,1,1,10,8,6.5,5,0,9.36,0,0, , , , , , , , , , , , , , , , , , , 
715187,7.8,14151,14151,1,7,17,1,1,1,1,1,1,6.67,5,7.36,6,0,5.51,0,0,207,9,26,100,99,100,88,97.6744186,51,95.45454545,39,100,72,100,4,80, , , 
718201,7.8,14151,14151,1,4,14,1,1,1,1,1,1,8.89,9,6,7,0,6.54,0,0,217,3,31,100,86,100,115,100,68,100,61,100,140,100,14,100, , , 
682352,7.9,1314,1314,3,2,32,0,0,0,0,0,0,6,4.75,5,4.33,4,0,0,3.71,248,1,56,100,136,100,162,100,7,100,61,100,46,100, , ,Java Advanced Training,0,0.03
684352,7.9,1314,1314,1,4,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
689038,7.9,1314,1314,2,4,24,0,0,0,0,0,0,2,3.88,5,2,2,0,0,2.29,206,41,41,88,145,100,89,100,14,100,65,100,50,100, , , , , 
693281,7.9,1314,1314,1,5,15,0,0,0,0,0,0,0,0.63,4,3.33,2,0,0,1.53,250,0,45,100,140,100,213,100,46,100,141,100,88,100, , ,Java Essential Training,5.26,0.37
533395,8,1314,1314,1,1,11,0,0,0,0,0,0,0,4.5,7,0,2,0,0,2.08,0,88,28,88,102,85,9,11,7,100,0,0,0,0, , , , , 
537529,8,1314,1314,1,4,14,0,0,0,0,0,0,0,6.63,6,2,5.9,0,0,3.16,29,141,51,100,136,100,92,49,14,100,27,35,48,74, , ,Java Essential Training,15.56,1.2
628337,8,1314,1314,1,2,12,0,0,0,0,0,0,3,2.25,5,0,3,0,0,2.04,21,227,54,96,123,100,205,100,10,100,132,100,90,100, , , , , 
660684,8,14151,14151,1,1,11,1,1,1,1,1,1,7.78,7,5,1.5,0,4.62,0,0,138,1,51,100,179,100,127,100,31,72.72727273,5,13.04347826,0,0,0,0, , , 
665750,8,1314,1314,1,5,15,0,0,0,0,0,0,2,4,0,1,6,0,0,2,250,0,63,100,166,100,331,100,6,100,151,100,77,100, , , , , 
683499,8,1314,1314,1,5,15,0,0,0,0,0,0,3,8,7,0,4,0,0,3.38,249,1,59,100,123,100,148,100,25,100,105,100,52,100, , , , , 
684628,8,14151,14151,1,4,14,1,1,1,1,1,1,10,10,7.5,9.5,0,8.08,0,0,197,0,31,100,125,100,111,100,97,100,64,95.65217391,61,73.33333333,0,0, , , 
685297,8,14151,14151,6,0,60,1,1,1,1,1,1,5.56,7,3.18,7,0,4.74,0,0,108,29,52,100,97,64.81481481,103,90.69767442,25,86.36363636,51,100,4,6.666666667,0,0, , , 
686245,8,14151,14151,1,6,16,1,1,1,1,1,1,8.89,8,6,2.5,0,6.54,0,0,225,0,27,100,93,100,71,100,35,100,50,100,81,100,5,100, , , 
688049,8,1314,1314,1,5,15,0,0,0,0,0,0,6,4.5,10,1,10,0,0,4.85,247,3,46,100,141,100,218,100,38,100,126,100,90,100, , , , , 
689156,8,1314,1314,2,1,21,0,0,0,0,0,0,4,4.63,8,5.67,6,0,0,4.35,247,1,46,92,169,100,244,100,11,100,73,100,50,100, , , , , 
691637,8,1314,1314,1,6,16,0,0,0,0,0,0,3,8.88,0,4.33,6,0,0,3.42,250,0,59,100,127,100,259,100,18,100,125,100,106,100, , , , , 
692448,8,1314,1314,1,5,15,0,0,0,0,0,0,3,4.63,0,4.23,5,0,0,2.59,250,0,47,100,87,100,224,100,21,100,176,100,113,100, , , , , 
695266,8,1314,1314,1,6,16,0,0,0,0,0,0,5,3.75,0,3.67,3,0,0,2.37,178,65,47,88,137,100,162,100,9,100,154,100,48,100, , , , , 
699524,8,1314,1314,3,2,32,0,0,0,0,0,0,9,8,0,3.33,9,0,0,4.51,250,0,59,100,111,100,88,100,7,100,60,100,49,100, , , , , 
699833,8,14151,14151,3,3,33,1,1,1,1,1,1,0,7,7.21,4,0,7.69,0,0,208,8,49,100,137,100,118,100,70,100,63,100,101,91.11111111,9,100, , , 
700110,8,14151,14151,1,4,14,1,1,1,0,0,0,6.67,5,5.5,0,0,0,0,0,57,2,0,0,0,0,65,76.74418605,44,86.36363636,6,17.39130435,4,6.666666667,0,0, , , 
701062,8,14151,14151,3,7,37,1,1,1,1,1,1,10,7,10,9,0,8.46,0,0,218,3,75,100,108,100,52,100,25,100,29,100,82,100,5,100, , , 
701199,8,14151,14151,1,5,15,1,1,1,1,1,1,7.78,8,7.86,7,70,6.41,0,0,225,0,38,100,65,100,77,100,39,100,55,100,101,100,7,100, , , 
704808,8,14151,14151,3,2,32,1,1,1,1,1,1,8.89,2,5.86,4.5,0,2.31,0,0,220,0,46,100,146,100,108,100,48,100,37,100,70,100,5,100, , , 
705032,8,14151,14151,3,9,39,1,1,1,1,1,1,7.78,8,9.5,8.5,0,8.59,0,0,220,0,48,100,171,100,129,100,78,100,58,100,140,100,10,100, , , 
705069,8,14151,14151,1,6,16,0,0,0,0,0,0,7.78,6,8.5,6,40,7.05,0,0,220,0,61,100,138,100,125,100,69,100,78,100,153,100,13,100, , , 
705625,8,14152,14152,3,2,32,1,1,1,1,0,0,8.89,7,6.5,8,0,8.08,0,0,135,1,43,100,98,100,60,100,28,95.45454545,0,0,0,0,0,0, , , 
705729,8,14151,14151,1,4,14,1,1,1,1,1,1,10,7,6.5,6.5,60,5.9,0,0,191,7,31,100,85,100,85,100,71,100,36,65.2173913,116,93.33333333,4,60, , , 
706404,8,14151,14151,1,2,12,1,1,1,1,1,1,10,6,6.5,8.5,0,5.51,0,0,225,0,42,100,92,100,81,100,41,100,54,100,90,100,15,100, , , 
707029,8,14152,14152,3,9,39,1,1,1,0,0,0,7.78,4,0,0,0,0,0,0,25,0,43,100,18,12.96296296,0,0,0,0,0,0,0,0,0,0, , , 
707891,8,14151,14151,1,6,16,1,1,1,1,1,1,8.89,4,5,5,0,2.31,0,0,147,14,47,100,56,44.44444444,116,76.74418605,89,100,49,69.56521739,102,88.88888889,10,100, , , 
708546,8,14151,14151,3,2,32,1,1,1,1,1,1,7.78,10,8.5,7.5,0,7.82,0,0,212,7,30,100,91,100,84,100,47,100,50,95.65217391,112,100,9,100, , , 
708761,8,14151,14151,2,4,24,1,1,1,1,1,1,7.78,6,9,8,0,7.05,0,0,220,0,22,100,108,100,107,100,62,100,55,100,97,100,9,100, , , 
708915,8,14151,14151,3,3,33,1,1,1,1,1,1,6.67,6,6.71,6.5,40,5.64,0,0,225,0,52,100,98,100,95,100,58,100,76,100,98,100,9,100, , , 
708936,8,14151,14151,1,6,16,1,1,1,1,1,1,7.78,5,8,0,40,0,0,0,220,0,45,100,92,100,85,100,59,100,39,100,96,100,14,100, , , 
710108,8,14151,14151,1,2,12,1,1,1,1,1,1,7.78,7,5.5,7.5,0,5.13,0,0,225,0,41,100,134,100,151,100,70,100,53,100,120,100,7,100, , , 
711135,8,14151,14151,3,9,39,1,1,1,1,1,1,10,6,5.5,10,0,9.74,0,0, , , , , , , , , , , , , , , , , , , 
711278,8,14151,14151,3,9,39,1,1,1,1,1,1,8.89,10,9,10,0,9.62,0,0,225,0,35,100,137,100,180,100,77,100,67,100,163,100,10,100, , , 
712575,8,14151,14151,3,2,32,1,1,1,1,1,1,8.89,0,4,0,0,0,0,0,201,7,36,100,108,100,116,90.69767442,57,72.72727273,64,100,144,95.55555556,11,100, , , 
712604,8,14151,14151,1,2,12,1,1,1,1,1,1,10,6,7.5,9,0,5.38,0,0,220,0,30,100,93,100,57,100,33,100,43,100,74,100,7,100, , , 
712795,8,14151,14151,1,2,12,1,1,1,1,1,1,8.89,0,0,6,0,7.82,0,0,134,4,54,100,0,0,76,76.74418605,85,77.27272727,27,43.47826087,123,100,10,100, , , 
713336,8,14151,14151,1,5,15,1,1,1,1,1,1,6.67,8,0,9.5,0,8.85,0,0,216,1,43,77.77777778,128,100,81,100,33,100,50,100,59,100,8,100, , , 
713407,8,14152,14152,1,5,15,1,1,1,1,1,0,8.89,7,7.07,5.5,0,7.05,0,0,205,0,40,100,78,100,78,100,44,100,45,100,77,100,0,0, , , 
713656,8,14151,14151,3,3,33,1,1,1,1,1,1,7.78,7,5.57,7,0,4.74,0,0,217,0,50,100,127,100,162,100,116,100,70,100,166,93.33333333,16,100, , , 
713840,8,14151,14151,3,5,35,1,1,1,1,1,0,8.89,10,9,9,0,4.62,0,0,221,1,43,88.88888889,99,98.14814815,84,100,49,100,55,100,110,100,6,100, , , 
715423,8,14151,14151,1,2,12,1,1,1,1,1,1,10,4,2.96,2,60,5.9,0,0,6,0,12,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0, , , 
